,c1,c24,gasolineSing92Crack,naphthaNWECrack,r10,gasolineEuroCrack
2016-06-13 11:30:00,-15.25,9.679317673,6.3091,-4.4,50.535,10.4091
2016-06-13 11:45:00,-15.25,9.654440716,6.452,-4.45,50.495,10.552
2016-06-13 12:00:00,-15.3,9.670417865,6.475714286,-4.4,50.4767857143,10.5757142857
2016-06-13 12:30:00,-15.25,9.64214046,6.351014286,-4.45,50.5967857143,10.4510142857
2016-06-13 12:45:00,-15.25,9.66662512,6.391704762,-4.45,50.6080952381,10.4917047619
2016-06-13 13:15:00,-15.26,9.623370885,6.314214286,-4.45,50.5667857143,10.4642142857
2016-06-13 13:30:00,-15.25,9.545921221,6.315614286,-4.45,50.4267857143,10.4656142857
2016-06-13 13:45:00,-15.25,9.589650847,6.306938095,-4.4,50.3472619048,10.4569380952
2016-06-13 14:00:00,-15.25,9.566627892,6.490220286,-4.35,50.1711797143,10.5902202857
2016-06-13 14:15:00,-15.3,9.594773889,6.288338095,-4.45,50.2772619048,10.3883380952
2016-06-13 14:30:00,-15.25,9.659413127,6.046820286,-4.5,50.2461797143,10.1968202857
2016-06-13 14:45:00,-15.3,9.582364174,5.914814286,-4.6,50.3567857143,10.0148142857
2016-06-13 15:00:00,-15.3,9.661491691,6.110414286,-4.5,50.6467857143,10.2104142857
2016-06-13 15:15:00,-15.3,9.642801214,5.93792381,-4.55,50.6654761905,10.0379238095
2016-06-13 15:30:00,-15.4,9.69706216,5.963214286,-4.65,50.9467857143,10.0632142857
2016-06-13 15:45:00,-15.4,9.804847395,5.995614286,-4.65,51.0067857143,10.0956142857
2016-06-13 16:15:00,-15.45,9.722733301,5.923014286,-4.67,51.0217857143,10.0730142857
2016-06-13 16:30:00,-15.5,9.693058485,5.90152381,-4.7,51.1704761905,10.0515238095
2016-06-13 16:45:00,-15.5,9.613091243,5.958614286,-4.7,50.8517857143,10.1086142857
2016-06-13 17:00:00,-15.4,9.609388782,5.836614286,-4.7,50.7167857143,9.98661428571
2016-06-13 17:15:00,-15.35,9.586100192,5.840214286,-4.7,50.7467857143,9.99021428571
2016-06-13 18:00:00,-15.35,9.572629115,5.881719048,-4.7,50.7598809524,10.0317190476
2016-06-13 18:15:00,-15.35,9.667266197,5.928703333,-4.7,50.7304966667,10.0787033333
2016-06-13 18:30:00,-15.35,9.661139342,5.942647619,-4.7,50.635952381,10.092647619
2016-06-13 18:45:00,-15.35,9.591139342,5.939847619,-4.7,50.705952381,10.089847619
2016-06-13 19:00:00,-15.35,9.596442154,5.992357143,-4.75,50.6496428571,10.1423571429
2016-06-13 19:15:00,-15.35,9.62653164,5.992357143,-4.75,50.6996428571,10.1423571429
2016-06-13 19:30:00,-15.35,9.702873921,5.879957143,-4.75,50.8246428571,10.0299571429
2016-06-13 19:45:00,-15.35,9.722873921,5.912557143,-4.75,50.8046428571,10.0625571429
2016-06-14 07:15:00,-15.4,9.640456216,5.783338095,-4.75,50.4172619048,9.93333809524
2016-06-14 08:00:00,-15.4,9.623208693,5.800447619,-4.7,50.400952381,9.95044761905
2016-06-14 08:15:00,-15.35,9.601639078,5.790820286,-4.7,50.2211797143,9.89082028571
2016-06-14 08:30:00,-15.35,9.578988495,5.778809524,-4.7,50.1811904762,9.87880952381
2016-06-14 09:00:00,-15.35,9.606855225,5.786447619,-4.7,50.130952381,9.93644761905
2016-06-14 09:15:00,-15.45,9.615536114,5.816457143,-4.65,50.1446428571,9.89645714286
2016-06-14 09:30:00,-15.45,9.578555449,5.754347619,-4.55,50.080952381,9.85434761905
2016-06-14 09:45:00,-15.45,9.663498722,5.817138095,-4.5,50.1172619048,9.86713809524
2016-06-14 10:00:00,-15.55,9.645969159,5.984519048,-4.45,50.2148809524,10.0845190476
2016-06-14 10:15:00,-15.55,9.624505433,5.951038095,-4.45,50.2072619048,10.0010380952
2016-06-14 11:00:00,-15.5,9.646568392,6.062195238,-4.35,50.1494047619,10.1121952381
2016-06-14 11:15:00,-15.5,9.661340684,6.157347619,-4.35,50.165952381,10.257347619
2016-06-14 11:30:00,-15.5,9.654764302,6.117657143,-4.3,50.2396428571,10.2676571429
2016-06-14 11:45:00,-15.5,9.625814957,6.062847619,-4.3,50.205952381,10.242847619
2016-06-14 12:00:00,-15.5,9.601395813,6.105638095,-4.3,50.1972619048,10.2856380952
2016-06-14 12:15:00,-15.5,9.647124481,6.102757143,-4.35,50.1846428571,10.2827571429
2016-06-14 12:30:00,-15.55,9.625681528,6.068757143,-4.35,50.2396428571,10.2487571429
2016-06-14 12:45:00,-15.55,9.586900767,5.993657143,-4.45,50.1446428571,10.1736571429
2016-06-14 13:15:00,-15.4,9.550122244,5.949757143,-4.4,50.0646428571,10.1297571429
2016-06-14 13:30:00,-15.4,9.530122244,6.074257143,-4.4,50.0846428571,10.2042571429
2016-06-14 13:45:00,-15.5,9.531979067,6.117057143,-4.4,50.1946428571,10.2470571429
2016-06-14 14:00:00,-15.5,9.614764302,6.046257143,-4.4,50.2796428571,10.1762571429
2016-06-14 14:15:00,-15.55,9.60602349,5.721933333,-4.55,50.2391666667,9.80193333333
2016-06-14 14:30:00,-15.55,9.675406679,5.630514286,-4.65,50.3867857143,9.70051428571
2016-06-14 14:45:00,-15.55,9.61446868,5.654933333,-4.65,50.4141666667,9.72493333333
2016-06-14 15:00:00,-15.55,9.560518536,5.729214286,-4.6,50.3517857143,9.79921428571
2016-06-14 15:15:00,-15.55,9.605104346,5.821257143,-4.55,50.2296428571,9.89125714286
2016-06-14 15:30:00,-15.55,9.605567274,5.878728571,-4.5,50.2485714286,9.94872857143
2016-06-14 15:45:00,-15.55,9.613845478,5.933438095,-4.45,50.2022619048,10.0034380952
2016-06-14 16:00:00,-15.5,9.529646053,5.844380952,-4.45,50.0851190476,9.91438095238
2016-06-14 16:15:00,-15.55,9.426832055,5.894338095,-4.55,50.0872619048,9.96433809524
2016-06-14 16:45:00,-15.6,9.597928252,5.894738095,-4.55,50.2472619048,10.0147380952
2016-06-14 17:00:00,-15.55,9.563700064,5.925738095,-4.5,50.1472619048,10.0457380952
2016-06-14 17:15:00,-15.45,9.527503196,5.863138095,-4.5,50.0872619048,9.98313809524
2016-06-14 17:30:00,-15.45,9.547236337,5.836557143,-4.55,50.1346428571,9.95655714286
2016-06-14 17:45:00,-15.45,9.537236337,5.837357143,-4.5,50.1446428571,9.95735714286
2016-06-14 18:00:00,-15.5,9.50961729,5.824438095,-4.5,50.1722619048,9.94443809524
2016-06-14 18:15:00,-15.5,9.51461729,5.745038095,-4.55,50.1672619048,9.86503809524
2016-06-14 18:30:00,-15.5,9.552907478,5.751257143,-4.55,50.2296428571,9.87125714286
2016-06-14 19:00:00,-15.5,9.547236337,5.716157143,-4.55,50.1346428571,9.83615714286
2016-06-14 19:30:00,-15.5,9.633073666,5.874738095,-4.55,50.3172619048,9.99473809524
2016-06-14 19:45:00,-15.5,9.624621285,5.830585714,-4.55,50.3257142857,9.95058571429
2016-06-14 20:00:00,-15.5,9.602878715,5.808714286,-4.55,50.2467857143,9.92871428571
2016-06-15 07:30:00,-15.5,9.583231863,5.193957143,-4.55,49.6646428571,9.31395714286
2016-06-15 08:00:00,-15.55,9.576017098,5.174257143,-4.55,49.8396428571,9.29425714286
2016-06-15 08:15:00,-15.55,9.663935762,5.442447619,-4.55,49.885952381,9.44244761905
2016-06-15 08:45:00,-15.55,9.642139661,5.366471429,-4.65,49.8764285714,9.44647142857
2016-06-15 09:00:00,-15.55,9.631355864,5.301361905,-4.65,49.8827380952,9.38136190476
2016-06-15 09:15:00,-15.5,9.577471716,5.197009524,-4.7,50.0111904762,9.29700952381
2016-06-15 09:30:00,-15.45,9.566610099,5.078819048,-4.7,49.9653809524,9.25881904762
2016-06-15 09:45:00,-15.4,9.544717961,5.147538095,-4.6,49.9022619048,9.29753809524
2016-06-15 10:30:00,-15.3,9.53802333,5.212971429,-4.5,49.6964285714,9.34297142857
2016-06-15 11:00:00,-15.25,9.478890221,5.214538095,-4.55,49.6772619048,9.34453809524
2016-06-15 11:15:00,-15.3,9.560892458,5.217338095,-4.55,49.8122619048,9.34733809524
2016-06-15 11:45:00,-15.35,9.498778364,5.169338095,-4.55,49.8072619048,9.29933809524
2016-06-15 12:00:00,-15.25,9.457995686,5.224361905,-4.55,49.6627380952,9.35436190476
2016-06-15 12:15:00,-15.25,9.51341403,5.235161905,-4.5,49.6427380952,9.36516190476
2016-06-15 12:30:00,-15.25,9.525261266,5.232380952,-4.5,49.7651190476,9.36238095238
2016-06-15 12:45:00,-15.3,9.518818313,5.236580952,-4.5,49.8051190476,9.36658095238
2016-06-15 13:00:00,-15.3,9.491971077,5.220061905,-4.5,49.6977380952,9.35006190476
2016-06-15 13:15:00,-15.25,9.481042665,5.152161905,-4.55,49.6527380952,9.29216190476
2016-06-15 13:30:00,-15.25,9.503795142,5.187471429,-4.55,49.5964285714,9.32747142857
2016-06-15 13:45:00,-15.25,9.510504954,5.210852381,-4.52,49.489047619,9.35085238095
2016-06-15 14:15:00,-15.2,9.444856983,5.244861905,-4.45,49.2777380952,9.38486190476
2016-06-15 14:30:00,-15.2,9.459174656,5.157261905,-4.45,49.4777380952,9.21726190476
2016-06-15 15:00:00,-15.2,9.473895813,5.165371429,-4.45,49.3914285714,9.21537142857
2016-06-15 15:15:00,-15.2,9.566547619,5.213780952,-4.45,49.5001190476,9.21378095238
2016-06-15 15:30:00,-15.2,9.591242911,5.100791905,-4.5,49.5564080952,9.10079190476
2016-06-15 15:45:00,-15.2,9.573676095,5.484019048,-4.4,49.8598809524,9.48401904762
2016-06-15 16:00:00,-15.2,9.465646373,5.357438095,-4.45,50.0372619048,9.40743809524
2016-06-15 16:15:00,-15.2,9.558150687,5.51107619,-4.45,50.3120238095,9.56107619048
2016-06-15 16:45:00,-15.3,9.447205817,5.5436,-4.3,49.917,9.6636
2016-06-15 17:00:00,-15.3,9.432881911,5.559019048,-4.25,49.9648809524,9.67901904762
2016-06-15 17:30:00,-15.35,9.36641419,5.605790476,-4.25,49.7338095238,9.72579047619
2016-06-15 18:00:00,-15.3,9.410840524,5.554152381,-4.2,49.739047619,9.67415238095
2016-06-15 18:30:00,-15.3,9.47546101,5.610861905,-4.2,49.8377380952,9.73086190476
2016-06-15 18:45:00,-15.3,9.519689198,5.644161905,-4.2,49.9277380952,9.76416190476
2016-06-15 19:00:00,-15.3,9.495327581,5.596671429,-4.2,49.8514285714,9.71667142857
2016-06-15 19:15:00,-15.35,9.504094759,5.749042857,-4.2,49.7303571429,9.86904285714
2016-06-15 19:45:00,-15.3,9.415790189,5.718185714,-4.2,49.4182142857,9.83818571429
2016-06-15 20:00:00,-15.25,9.420656759,5.669895238,-4.2,49.4469047619,9.7898952381
2016-06-16 07:00:00,-15.25,9.523833493,5.866595238,-4.2,49.0869047619,9.9865952381
2016-06-16 07:45:00,-15.25,9.52995286,5.770404762,-4.2,49.0355952381,9.8904047619
2016-06-16 08:00:00,-15.25,9.469213007,5.752085714,-4.2,48.9782142857,9.87208571429
2016-06-16 08:15:00,-15.15,9.538653723,5.840485714,-4.2,49.0582142857,9.84048571429
2016-06-16 08:30:00,-15.15,9.520209332,5.887995238,-4.15,48.9469047619,9.8879952381
2016-06-16 09:00:00,-15.1,9.474010866,5.85347619,-4.1,48.7895238095,9.85347619048
2016-06-16 09:15:00,-15.15,9.476178492,6.045580952,-4.0,48.7851190476,9.94558095238
2016-06-16 09:30:00,-15.15,9.49941435,6.248585714,-3.7,48.8782142857,10.1485857143
2016-06-16 09:45:00,-15.1,9.457775647,6.127352381,-3.55,48.799047619,10.177352381
2016-06-16 10:00:00,-15.1,9.467116491,6.080161905,-3.6,48.8277380952,10.1801619048
2016-06-16 10:15:00,-15.1,9.452424097,6.086195238,-3.55,48.8469047619,10.1861952381
2016-06-16 10:30:00,-15.1,9.415816555,6.078933333,-3.55,48.8566666667,10.2289333333
2016-06-16 10:45:00,-15.15,9.477396932,6.207971429,-3.55,48.9964285714,10.3579714286
2016-06-16 11:00:00,-15.15,9.508324545,6.153061905,-3.5,48.9677380952,10.3530619048
2016-06-16 11:15:00,-15.1,9.455416267,6.208961905,-3.5,48.9177380952,10.3589619048
2016-06-16 11:45:00,-15.1,9.460852509,6.229161905,-3.5,48.8277380952,10.3791619048
2016-06-16 12:00:00,-15.1,9.465892458,6.242938095,-3.5,48.9072619048,10.4429380952
2016-06-16 12:15:00,-15.1,9.490639661,6.256938095,-3.5,48.8172619048,10.4069380952
2016-06-16 12:30:00,-15.1,9.474225471,6.294580952,-3.5,48.8001190476,10.4445809524
2016-06-16 12:45:00,-15.1,9.522782518,6.313480952,-3.45,48.7851190476,10.5134809524
2016-06-16 13:00:00,-15.05,9.508889901,6.401480952,-3.35,48.8151190476,10.6014809524
2016-06-16 13:15:00,-15.05,9.518720518,6.372361905,-3.4,48.8227380952,10.5723619048
2016-06-16 13:30:00,-15.05,9.547154842,6.300585714,-3.35,48.6582142857,10.5005857143
2016-06-16 13:45:00,-15.05,9.556629115,6.458785714,-3.35,48.6532142857,10.6587857143
2016-06-16 14:00:00,-15.1,9.474804251,6.518966667,-3.25,48.7708333333,10.7189666667
2016-06-16 14:30:00,-15.15,9.52544503,6.542004762,-3.2,48.7805952381,10.7420047619
2016-06-16 15:00:00,-15.01,9.370627197,6.475509524,-3.25,48.4436904762,10.6755095238
2016-06-16 15:15:00,-15.05,9.386208853,6.545109524,-3.2,48.2486904762,10.7151095238
2016-06-16 15:30:00,-15.05,9.2901566,6.5849,-3.2,48.3,10.8549
2016-06-16 16:00:00,-14.95,9.031646692,6.669728571,-3.15,48.0260714286,10.7697285714
2016-06-16 16:15:00,-14.95,8.982428891,6.624719048,-3.15,47.9723809524,10.7247190476
2016-06-16 16:30:00,-15.0,8.986617929,6.596385714,-3.25,48.1382142857,10.7163857143
2016-06-16 16:45:00,-15.0,8.99931141,6.581478524,-3.25,47.8906214762,10.7014785238
2016-06-16 17:00:00,-15.0,8.999654043,6.594609524,-3.2,47.8186904762,10.7146095238
2016-06-16 17:15:00,-14.95,9.027685363,6.525809524,-3.3,47.8286904762,10.6458095238
2016-06-16 17:30:00,-15.0,8.987135884,6.519031857,-3.25,48.0034681429,10.6390318571
2016-06-16 17:45:00,-15.05,9.192237935,6.499709524,-3.35,48.2636904762,10.6197095238
2016-06-16 18:00:00,-15.0,9.149185842,6.413028571,-3.35,48.2060714286,10.5330285714
2016-06-16 18:15:00,-15.0,9.11539869,6.501852381,-3.35,48.076547619,10.621852381
2016-06-16 18:30:00,-15.0,9.152512784,6.460552381,-3.35,48.106547619,10.580552381
2016-06-16 18:45:00,-15.0,9.095687919,6.487133333,-3.35,48.1991666667,10.6071333333
2016-06-16 19:00:00,-15.0,9.104173058,6.489009524,-3.35,48.0586904762,10.6090095238
2016-06-16 19:15:00,-15.0,9.087235539,6.413080952,-3.35,48.2076190476,10.5330809524
2016-06-16 19:30:00,-14.96,8.993457175,6.394809524,-3.35,47.7286904762,10.5148095238
2016-06-16 19:45:00,-15.0,9.016386226,6.352990476,-3.35,47.8713095238,10.4729904762
2016-06-16 20:00:00,-15.05,8.995571269,6.310309524,-3.3,47.7936904762,10.4303095238
2016-06-17 08:00:00,-15.0,9.086299936,6.428628571,-3.25,48.3360714286,10.5486285714
2016-06-17 08:30:00,-15.05,9.187662991,6.544609524,-3.3,48.4986904762,10.6746095238
2016-06-17 08:45:00,-15.0,9.209900128,6.537809524,-3.35,48.4786904762,10.6678095238
2016-06-17 09:15:00,-14.95,9.096816874,6.508157143,-3.45,48.3971428571,10.6581571429
2016-06-17 09:30:00,-14.9,9.09307846,6.491128571,-3.6,48.4460714286,10.7411285714
2016-06-17 09:45:00,-14.95,9.074561361,6.472304762,-3.5,48.5155952381,10.7023047619
2016-06-17 10:15:00,-14.9,9.146293544,6.482385714,-3.5,48.5132142857,10.7823857143
2016-06-17 10:30:00,-14.9,9.121808885,6.591295238,-3.5,48.5019047619,10.9112952381
2016-06-17 10:45:00,-14.9,9.122346596,6.486804762,-3.5,48.6355952381,10.8868047619
2016-06-17 11:00:00,-14.9,9.049910217,6.361339524,-3.5,48.6073604762,10.7613395238
2016-06-17 11:15:00,-14.9,9.148881911,6.491585714,-3.45,48.6382142857,10.8715857143
2016-06-17 11:30:00,-14.9,9.207060562,6.511461905,-3.45,48.6627380952,10.9114619048
2016-06-17 11:45:00,-14.95,9.283402844,6.427261905,-3.5,48.7877380952,10.8472619048
2016-06-17 12:00:00,-14.95,9.288269415,6.492071429,-3.45,48.8164285714,10.8920714286
2016-06-17 12:15:00,-14.95,9.257485618,6.422461905,-3.45,48.8427380952,10.8224619048
2016-06-17 12:30:00,-14.9,9.201670662,6.508380952,-3.45,48.8001190476,10.9083809524
2016-06-17 12:45:00,-14.9,9.283661713,6.479380952,-3.5,48.8501190476,10.8793809524
2016-06-17 13:00:00,-14.95,9.383302173,6.546161905,-3.45,48.9227380952,10.9461619048
2016-06-17 13:15:00,-15.0,9.347300256,6.488885714,-3.45,48.9632142857,10.8888857143
2016-06-17 13:30:00,-15.0,9.369796261,6.520004762,-3.5,49.0055952381,10.9200047619
2016-06-17 13:45:00,-15.0,9.273330936,6.486504762,-3.5,48.9655952381,10.8865047619
2016-06-17 14:00:00,-14.95,9.333330936,6.485204762,-3.5,48.9055952381,10.8852047619
2016-06-17 14:15:00,-14.95,9.350181368,6.288661905,-3.5,48.8377380952,10.6886619048
2016-06-17 14:45:00,-15.0,9.357966603,6.170461905,-3.5,48.9977380952,10.5204619048
2016-06-17 15:00:00,-15.0,9.37152365,6.315461905,-3.5,49.0177380952,10.6054619048
2016-06-17 15:15:00,-15.0,9.40723474,6.311338095,-3.55,49.1672619048,10.6113380952
2016-06-17 15:30:00,-15.0,9.305366731,6.171138095,-3.55,49.0722619048,10.4711380952
2016-06-17 15:45:00,-15.0,9.414348833,6.282938095,-3.55,49.2272619048,10.5429380952
2016-06-17 16:00:00,-15.0,9.504190316,6.368161905,-3.55,49.4077380952,10.6081619048
2016-06-17 16:30:00,-15.05,9.40185922,6.291861905,-3.6,48.9377380952,10.4418619048
2016-06-17 16:45:00,-14.95,9.459839406,6.324985714,-3.45,49.1482142857,10.4749857143
2016-06-17 17:00:00,-15.0,9.501176894,6.249161905,-3.5,49.2527380952,10.3991619048
2016-06-17 17:15:00,-15.0,9.472029402,6.267490476,-3.45,49.3038095238,10.4174904762
2016-06-17 17:30:00,-15.0,9.42209412,6.323761905,-3.45,49.3027380952,10.4737619048
2016-06-17 17:45:00,-15.0,9.434276926,6.345880952,-3.45,49.3751190476,10.4958809524
2016-06-17 18:15:00,-14.95,9.466532438,6.394533333,-3.45,49.2466666667,10.5445333333
2016-06-17 18:30:00,-14.95,9.452575104,6.515561905,-3.45,49.3277380952,10.6655619048
2016-06-17 18:45:00,-14.95,9.462575104,6.521361905,-3.45,49.3177380952,10.6713619048
2016-06-17 19:00:00,-14.95,9.443408437,6.574995238,-3.45,49.3369047619,10.7249952381
2016-06-17 19:15:00,-14.95,9.378541866,6.497685714,-3.45,49.3682142857,10.6476857143
2016-06-17 19:30:00,-15.05,9.428970917,6.269733333,-3.45,49.8166666667,10.4197333333
2016-06-17 19:45:00,-15.1,9.458750399,6.296571429,-3.45,49.9014285714,10.4465714286
2016-06-17 20:00:00,-15.1,9.449049345,6.365454714,-3.45,49.8301452857,10.5154547143
2016-06-20 08:00:00,-15.1,9.413874241,6.133080952,-3.45,50.3351190476,10.3330809524
2016-06-20 08:15:00,-15.15,9.470166986,6.146757143,-3.45,50.4846428571,10.3467571429
2016-06-20 08:30:00,-15.2,9.518934963,6.051538095,-3.7,50.5772619048,10.2815380952
2016-06-20 08:45:00,-15.25,9.549097955,6.112214286,-3.75,50.5667857143,10.3122142857
2016-06-20 09:00:00,-15.25,9.533036913,6.106833333,-3.7,50.6141666667,10.3068333333
2016-06-20 09:15:00,-15.3,9.526482103,6.057533333,-3.75,50.8041666667,10.2575333333
2016-06-20 09:30:00,-15.15,9.483584212,6.13452381,-3.7,50.7754761905,10.3345238095
2016-06-20 09:45:00,-15.15,9.535993928,6.162447619,-3.9,50.655952381,10.462447619
2016-06-20 10:00:00,-15.15,9.534417546,6.193357143,-3.8,50.7246428571,10.4933571429
2016-06-20 10:15:00,-15.15,9.472221454,6.257703333,-3.75,50.5854966667,10.5077033333
2016-06-20 10:30:00,-15.1,9.502739693,6.245357143,-3.8,50.6046428571,10.5453571429
2016-06-20 10:45:00,-15.05,9.40375759,6.229257143,-3.8,50.4396428571,10.4792571429
2016-06-20 11:00:00,-15.05,9.419323266,6.247033333,-3.75,50.5041666667,10.5470333333
2016-06-20 11:15:00,-15.05,9.460932407,6.290614286,-3.78,50.5967857143,10.6006142857
2016-06-20 11:30:00,-15.05,9.414230585,6.324595238,-3.8,50.6144047619,10.6345952381
2016-06-20 11:45:00,-15.1,9.379735539,6.356314286,-3.8,50.5817857143,10.6563142857
2016-06-20 12:00:00,-15.15,9.408292585,6.363714286,-3.83,50.5867857143,10.6637142857
2016-06-20 12:15:00,-15.15,9.456191275,6.387933333,-3.85,50.6641666667,10.6579333333
2016-06-20 12:45:00,-15.2,9.464698786,6.452909524,-3.85,50.6936904762,10.7829095238
2016-06-20 13:00:00,-15.15,9.460868808,6.405409524,-3.85,50.7336904762,10.7354095238
2016-06-20 13:15:00,-15.15,9.547896293,6.325490476,-3.85,50.8163095238,10.6254904762
2016-06-20 13:30:00,-15.2,9.547247523,6.404190476,-3.85,50.8863095238,10.7041904762
2016-06-20 13:45:00,-15.2,9.563142378,6.345290476,-3.85,50.6713095238,10.6452904762
2016-06-20 14:00:00,-15.2,9.576467402,6.513771429,-3.85,50.6889285714,10.8137714286
2016-06-20 14:15:00,-15.25,9.600927613,6.758890476,-3.8,50.8013095238,11.1088904762
2016-06-20 14:45:00,-15.1,9.581106584,6.789657143,-3.7,50.5146428571,11.1896571429
2016-06-20 15:15:00,-15.2,9.595983541,6.854557143,-3.7,50.5646428571,11.2845571429
2016-06-20 15:30:00,-15.15,9.525334771,6.769157143,-3.7,50.7046428571,11.1991571429
2016-06-20 15:45:00,-15.15,9.61653164,6.814857143,-3.7,50.7096428571,11.2448571429
2016-06-20 16:15:00,-15.25,9.689176254,6.934180952,-3.65,50.9551190476,11.3841809524
2016-06-20 16:30:00,-15.25,9.675182966,6.879980952,-3.65,51.0201190476,11.3599809524
2016-06-20 16:45:00,-15.2,9.625954778,6.882580952,-3.7,50.9351190476,11.3025809524
2016-06-20 17:00:00,-15.2,9.679706775,6.960604762,-3.6,51.0155952381,11.4106047619
2016-06-20 17:15:00,-15.2,9.661028284,6.93652381,-3.65,51.1729761905,11.3865238095
2016-06-20 17:30:00,-15.2,9.728409236,7.022304762,-3.65,51.1055952381,11.4723047619
2016-06-20 17:45:00,-15.2,9.706820869,6.941904762,-3.65,51.0555952381,11.3919047619
2016-06-20 18:00:00,-15.2,9.667319751,6.948404762,-3.65,51.0305952381,11.4184047619
2016-06-20 18:15:00,-15.2,9.680339086,6.944695238,-3.6,50.9169047619,11.4446952381
2016-06-20 18:30:00,-15.2,9.603833493,6.884095238,-3.55,51.0069047619,11.3840952381
2016-06-20 18:45:00,-15.2,9.649706775,7.043204762,-3.6,51.0455952381,11.5932047619
2016-06-20 19:00:00,-15.15,9.619706775,7.006904762,-3.6,51.0755952381,11.6069047619
2016-06-20 19:30:00,-15.25,9.696194471,7.037404762,-3.6,51.3055952381,11.6374047619
2016-06-20 19:45:00,-15.25,9.694213806,7.015695238,-3.6,51.2069047619,11.6156952381
2016-06-20 20:00:00,-15.25,9.680656759,6.984695238,-3.6,51.1869047619,11.5846952381
2016-06-21 07:45:00,-15.2,9.682099712,7.043095238,-3.6,51.1519047619,11.6430952381
2016-06-21 08:00:00,-15.1,9.673448386,6.970571429,-3.6,50.7914285714,11.5705714286
2016-06-21 08:30:00,-15.1,9.660477149,7.152414286,-3.5,50.8372857143,11.6524142857
2016-06-21 08:45:00,-15.15,9.650429051,7.021180952,-3.5,51.0151190476,11.5711809524
2016-06-21 09:00:00,-15.05,9.623467242,6.94947619,-3.5,51.0085238095,11.4994761905
2016-06-21 09:15:00,-15.1,9.579353627,6.935061905,-3.55,50.8177380952,11.4850619048
2016-06-21 10:15:00,-15.1,9.467339725,6.68047619,-3.68,50.7955238095,11.2804761905
2016-06-21 10:30:00,-15.1,9.458682486,6.619761905,-3.65,50.8377380952,11.2697619048
2016-06-21 10:45:00,-15.1,9.493177533,6.564042857,-3.65,50.8703571429,11.2140428571
2016-06-21 11:15:00,-15.15,9.512301055,6.675695238,-3.55,50.9519047619,11.3256952381
2016-06-21 11:30:00,-15.15,9.477939438,6.628604762,-3.55,50.8855952381,11.2786047619
2016-06-21 11:45:00,-15.15,9.449180249,6.627695238,-3.6,50.7969047619,11.2776952381
2016-06-21 12:00:00,-15.15,9.405544903,6.641595238,-3.6,50.7119047619,11.3115952381
2016-06-21 12:30:00,-15.1,9.348459572,6.621538095,-3.65,50.6347619048,11.3215380952
2016-06-21 12:45:00,-15.05,9.340035954,6.766328571,-3.6,50.5760714286,11.4663285714
2016-06-21 13:00:00,-15.05,9.306074624,6.727909524,-3.6,50.4086904762,11.4279095238
2016-06-21 13:15:00,-15.05,9.242250719,6.735528571,-3.5,50.5060714286,11.4355285714
2016-06-21 13:30:00,-15.0,9.262250719,6.736928571,-3.55,50.4860714286,11.4369285714
2016-06-21 13:45:00,-15.0,9.262686961,6.724628571,-3.5,50.3010714286,11.4746285714
2016-06-21 14:00:00,-15.0,9.232618249,6.801609524,-3.5,50.2136904762,11.5116095238
2016-06-21 14:15:00,-14.95,9.320598434,6.660533333,-3.5,50.3941666667,11.3605333333
2016-06-21 14:30:00,-15.05,9.369350431,6.769757143,-3.5,50.4796428571,11.4997571429
2016-06-21 14:45:00,-15.0,9.270417865,6.744980952,-3.5,50.3101190476,11.4949809524
2016-06-21 15:00:00,-15.0,9.329350431,6.766457143,-3.45,50.5196428571,11.5164571429
2016-06-21 15:15:00,-15.0,9.3282031,6.855880952,-3.41,50.4201190476,11.6558809524
2016-06-21 15:30:00,-15.0,9.288303771,6.836180952,-3.37,50.2251190476,11.6261809524
2016-06-21 15:45:00,-15.0,9.296860818,6.933280952,-3.4,50.2501190476,11.6332809524
2016-06-21 16:30:00,-15.1,9.476868808,6.94777619,-3.4,50.6070238095,11.6977761905
2016-06-21 16:45:00,-15.05,9.431526047,6.945490476,-3.35,50.6188095238,11.7154904762
2016-06-21 17:00:00,-15.05,9.388174337,6.880238095,-3.35,50.4272619048,11.6802380952
2016-06-21 17:15:00,-15.05,9.373336529,6.892571429,-3.35,50.3414285714,11.6925714286
2016-06-21 17:45:00,-15.05,9.423102429,7.083380952,-3.2,50.5601190476,11.8833809524
2016-06-21 18:00:00,-15.05,9.417330617,7.098180952,-3.2,50.7001190476,11.8981809524
2016-06-21 18:15:00,-15.05,9.449949664,7.0831,-3.2,50.6675,11.8831
2016-06-21 18:30:00,-15.1,9.493259028,7.141880952,-3.25,50.6801190476,11.9418809524
2016-06-21 18:45:00,-15.1,9.443259028,7.203180952,-3.25,50.7301190476,12.0031809524
2016-06-21 19:00:00,-15.1,9.423287312,7.149738095,-3.3,50.8507619048,11.9497380952
2016-06-21 19:15:00,-15.1,9.392050975,7.135580952,-3.3,51.1001190476,11.9355809524
2016-06-21 19:30:00,-15.15,9.346419783,7.037557143,-3.3,51.2296428571,11.8375571429
2016-06-21 20:00:00,-15.1,9.325748642,7.102857143,-3.3,51.1496428571,11.9028571429
2016-06-22 07:15:00,-15.1,9.307201182,7.003738095,-3.3,51.1122619048,11.8037380952
2016-06-22 07:45:00,-15.1,9.301634708,7.116719048,-3.3,51.6173809524,11.9167190476
